0.48835,-0.42477,-0.097669,-0.56058,-0.068928,-0.042918,-1.6646,-0.072226,-10.402,-16.325,-12.212,-14.515,0
0.48682,-0.42353,-0.099042,-0.55905,-0.10729,0.030522,-1.6996,-0.072222,-10.335,-16.34,-12.17,-14.505,0
0.48521,-0.42197,-0.10048,-0.55739,-0.083636,-0.02702,-1.6656,-0.072167,-10.259,-16.35,-12.12,-14.49,0
0.48385,-0.42063,-0.1017,-0.55592,-0.10775,0.015597,-1.6838,-0.072064,-10.194,-16.359,-12.077,-14.476,0
0.48262,-0.41936,-0.1028,-0.55455,-0.10252,-0.0057716,-1.6672,-0.071916,-10.134,-16.365,-12.037,-14.462,0
0.48169,-0.41843,-0.10364,-0.55343,-0.11165,0.0003411,-1.6637,-0.071725,-10.089,-16.371,-12.007,-14.453,0
0.48108,-0.41791,-0.10419,-0.55259,-0.11993,0.00074861,-1.6552,-0.071493,-10.062,-16.376,-11.99,-14.449,0
0.48072,-0.41773,-0.10451,-0.55196,-0.12969,0.0012839,-1.6453,-0.071223,-10.048,-16.382,-11.982,-14.449,0
0.48054,-0.41779,-0.10467,-0.55148,-0.1406,0.0020621,-1.6344,-0.070916,-10.045,-16.388,-11.981,-14.452,0
0.48051,-0.41803,-0.1047,-0.55111,-0.15239,0.0031786,-1.6228,-0.070576,-10.049,-16.394,-11.986,-14.457,0
0.48057,-0.41838,-0.10465,-0.5508,-0.16487,0.0047389,-1.6109,-0.070203,-10.058,-16.4,-11.994,-14.464,0
0.4807,-0.41882,-0.10453,-0.55053,-0.17795,0.0068594,-1.5989,-0.0698,-10.071,-16.406,-12.005,-14.472,0
0.48088,-0.41931,-0.10437,-0.55028,-0.19155,0.0096625,-1.587,-0.06937,-10.086,-16.411,-12.017,-14.48,0
0.48109,-0.41983,-0.10418,-0.55004,-0.20564,0.013267,-1.5754,-0.068912,-10.102,-16.417,-12.03,-14.489,0
0.48133,-0.42036,-0.10397,-0.5498,-0.2202,0.017775,-1.5641,-0.06843,-10.12,-16.421,-12.044,-14.498,0
0.48158,-0.42089,-0.10375,-0.54954,-0.2352,0.023256,-1.5532,-0.067926,-10.138,-16.426,-12.058,-14.506,0
0.48183,-0.42141,-0.10353,-0.54927,-0.25062,0.02973,-1.543,-0.0674,-10.156,-16.43,-12.071,-14.515,0
0.48208,-0.42191,-0.10331,-0.54898,-0.26639,0.037158,-1.5332,-0.066854,-10.173,-16.434,-12.084,-14.522,0
0.48232,-0.42238,-0.10309,-0.54866,-0.28244,0.045436,-1.524,-0.066289,-10.189,-16.437,-12.097,-14.53,0
0.48255,-0.42282,-0.10288,-0.54831,-0.29868,0.054404,-1.5152,-0.065708,-10.205,-16.44,-12.108,-14.537,0
0.48277,-0.42322,-0.10269,-0.54794,-0.31501,0.063871,-1.5068,-0.065111,-10.219,-16.443,-12.119,-14.543,0
0.48298,-0.42357,-0.1025,-0.54754,-0.33135,0.073634,-1.4987,-0.0645,-10.232,-16.445,-12.129,-14.548,0
0.48318,-0.42389,-0.10233,-0.54711,-0.34759,0.0835,-1.4907,-0.063876,-10.244,-16.446,-12.138,-14.553,0
0.48337,-0.42418,-0.10216,-0.54667,-0.36368,0.093302,-1.4827,-0.06324,-10.255,-16.447,-12.146,-14.557,0
0.48355,-0.42442,-0.10201,-0.5462,-0.37956,0.1029,-1.4748,-0.062593,-10.265,-16.448,-12.153,-14.56,0
0.48372,-0.42463,-0.10186,-0.54571,-0.3952,0.11219,-1.4667,-0.061937,-10.274,-16.448,-12.159,-14.563,0
0.48388,-0.42482,-0.10171,-0.54521,-0.41055,0.12107,-1.4585,-0.061272,-10.282,-16.447,-12.164,-14.565,0
0.48404,-0.42497,-0.10157,-0.5447,-0.42561,0.12949,-1.4501,-0.060599,-10.289,-16.446,-12.169,-14.566,0
0.48419,-0.42509,-0.10144,-0.54418,-0.44036,0.1374,-1.4415,-0.05992,-10.296,-16.445,-12.174,-14.567,0
0.48434,-0.42519,-0.1013,-0.54364,-0.45478,0.14476,-1.4326,-0.059235,-10.302,-16.443,-12.177,-14.568,0
0.48449,-0.42526,-0.10117,-0.5431,-0.46888,0.15154,-1.4235,-0.058544,-10.308,-16.44,-12.18,-14.568,0
0.48464,-0.42532,-0.10104,-0.54256,-0.48265,0.15773,-1.4141,-0.05785,-10.313,-16.437,-12.183,-14.567,0
0.48478,-0.42534,-0.10092,-0.542,-0.49607,0.16329,-1.4044,-0.057152,-10.317,-16.434,-12.185,-14.566,0
0.48493,-0.42535,-0.10079,-0.54145,-0.50916,0.16823,-1.3944,-0.056451,-10.321,-16.43,-12.187,-14.565,0
0.48507,-0.42533,-0.10067,-0.54089,-0.5219,0.17252,-1.3841,-0.055748,-10.325,-16.426,-12.188,-14.563,0
0.48521,-0.42529,-0.10054,-0.54033,-0.5343,0.17616,-1.3735,-0.055044,-10.328,-16.422,-12.188,-14.561,0
0.48535,-0.42524,-0.10042,-0.53976,-0.54634,0.17915,-1.3625,-0.054338,-10.33,-16.417,-12.189,-14.558,0
0.48549,-0.42516,-0.1003,-0.5392,-0.55804,0.18148,-1.3513,-0.053633,-10.332,-16.411,-12.188,-14.555,0
0.48563,-0.42505,-0.10017,-0.53863,-0.56938,0.18314,-1.3397,-0.052928,-10.334,-16.406,-12.188,-14.551,0
0.48576,-0.42493,-0.10006,-0.53806,-0.58036,0.18414,-1.3279,-0.052223,-10.335,-16.399,-12.186,-14.547,0
0.4859,-0.42479,-0.099938,-0.53749,-0.59099,0.18446,-1.3157,-0.05152,-10.335,-16.393,-12.185,-14.543,0
0.48603,-0.42462,-0.099823,-0.53692,-0.60125,0.18412,-1.3032,-0.050818,-10.335,-16.386,-12.183,-14.538,0
0.48616,-0.42443,-0.09971,-0.53635,-0.61116,0.18312,-1.2904,-0.050119,-10.334,-16.378,-12.18,-14.533,0
0.48628,-0.42421,-0.0996,-0.53578,-0.6207,0.18146,-1.2773,-0.049422,-10.333,-16.37,-12.177,-14.527,0
0.4864,-0.42397,-0.099493,-0.53521,-0.62988,0.17915,-1.2639,-0.048728,-10.331,-16.362,-12.173,-14.521,0
0.48652,-0.4237,-0.09939,-0.53464,-0.6387,0.1762,-1.2503,-0.048037,-10.329,-16.353,-12.168,-14.514,0
0.48663,-0.42341,-0.099292,-0.53406,-0.64717,0.17263,-1.2364,-0.047349,-10.326,-16.344,-12.163,-14.506,0
0.48674,-0.42309,-0.099198,-0.53349,-0.65528,0.16846,-1.2222,-0.046666,-10.322,-16.335,-12.158,-14.499,0
0.48684,-0.42273,-0.09911,-0.53291,-0.66306,0.16373,-1.2079,-0.045987,-10.317,-16.324,-12.151,-14.49,0
0.48694,-0.42235,-0.099028,-0.53233,-0.6705,0.15846,-1.1933,-0.045312,-10.311,-16.314,-12.144,-14.481,0
0.48702,-0.42193,-0.098952,-0.53175,-0.67763,0.15269,-1.1785,-0.044642,-10.305,-16.303,-12.136,-14.471,0
0.4871,-0.42148,-0.098883,-0.53116,-0.68446,0.14648,-1.1637,-0.043976,-10.297,-16.291,-12.128,-14.461,0
0.48717,-0.42099,-0.098822,-0.53057,-0.69102,0.13987,-1.1487,-0.043316,-10.289,-16.279,-12.118,-14.45,0
0.48724,-0.42046,-0.098769,-0.52998,-0.69733,0.13294,-1.1336,-0.042661,-10.28,-16.266,-12.107,-14.438,0
0.48729,-0.41989,-0.098724,-0.52938,-0.70341,0.12576,-1.1186,-0.042012,-10.269,-16.253,-12.096,-14.426,0
0.48733,-0.41929,-0.098687,-0.52878,-0.70931,0.11839,-1.1035,-0.041368,-10.257,-16.239,-12.084,-14.413,0
0.48737,-0.41864,-0.098659,-0.52818,-0.71505,0.11093,-1.0885,-0.040731,-10.244,-16.224,-12.07,-14.399,0
0.48739,-0.41794,-0.098639,-0.52757,-0.72068,0.10345,-1.0737,-0.040099,-10.231,-16.209,-12.056,-14.384,0
0.48741,-0.41721,-0.098628,-0.52696,-0.72623,0.096032,-1.0589,-0.039473,-10.215,-16.193,-12.041,-14.368,0
0.48741,-0.41643,-0.098624,-0.52635,-0.73175,0.088755,-1.0444,-0.038853,-10.199,-16.177,-12.024,-14.352,0
0.48741,-0.41561,-0.098627,-0.52573,-0.73725,0.081686,-1.0301,-0.03824,-10.182,-16.16,-12.007,-14.335,0
0.4874,-0.41475,-0.098638,-0.52511,-0.74278,0.074888,-1.0161,-0.037633,-10.163,-16.142,-11.989,-14.317,0
0.48739,-0.41384,-0.098654,-0.5245,-0.74836,0.06841,-1.0023,-0.037033,-10.144,-16.123,-11.969,-14.298,0
0.48736,-0.4129,-0.098676,-0.52388,-0.75401,0.062291,-0.98889,-0.036439,-10.123,-16.104,-11.949,-14.278,0
0.48734,-0.41191,-0.098702,-0.52327,-0.75975,0.056559,-0.97576,-0.035851,-10.102,-16.084,-11.928,-14.258,0
0.48731,-0.41089,-0.098732,-0.52265,-0.76559,0.051229,-0.96294,-0.035271,-10.079,-16.063,-11.906,-14.236,0
0.48727,-0.40982,-0.098765,-0.52205,-0.77154,0.046308,-0.95044,-0.034697,-10.056,-16.042,-11.883,-14.214,0
0.48723,-0.40872,-0.0988,-0.52144,-0.7776,0.041793,-0.93825,-0.03413,-10.032,-16.02,-11.86,-14.192,0
0.4872,-0.40759,-0.098837,-0.52084,-0.78376,0.037674,-0.92637,-0.03357,-10.007,-15.997,-11.835,-14.168,0
0.48715,-0.40642,-0.098875,-0.52025,-0.79003,0.033937,-0.91478,-0.033016,-9.981,-15.973,-11.81,-14.144,0
0.48711,-0.40521,-0.098914,-0.51966,-0.7964,0.030561,-0.90347,-0.03247,-9.9545,-15.949,-11.784,-14.119,0
0.48707,-0.40398,-0.098953,-0.51908,-0.80286,0.027526,-0.89243,-0.03193,-9.9273,-15.924,-11.758,-14.094,0
0.48703,-0.40271,-0.098991,-0.5185,-0.80939,0.024806,-0.88164,-0.031397,-9.8994,-15.899,-11.731,-14.067,0
0.48699,-0.4014,-0.09903,-0.51794,-0.816,0.022378,-0.87109,-0.030871,-9.8709,-15.872,-11.703,-14.041,0
0.48695,-0.40007,-0.099067,-0.51738,-0.82267,0.020217,-0.86076,-0.030352,-9.8417,-15.846,-11.674,-14.013,0
0.48691,-0.39871,-0.099103,-0.51683,-0.8294,0.018298,-0.85064,-0.02984,-9.812,-15.818,-11.645,-13.985,0
0.48688,-0.39732,-0.099137,-0.51628,-0.83616,0.016599,-0.84071,-0.029335,-9.7816,-15.79,-11.615,-13.956,0
0.48684,-0.3959,-0.09917,-0.51575,-0.84296,0.015097,-0.83096,-0.028836,-9.7507,-15.761,-11.585,-13.926,0
0.48681,-0.39445,-0.099201,-0.51522,-0.84979,0.013772,-0.82139,-0.028345,-9.7193,-15.731,-11.554,-13.896,0
0.48678,-0.39297,-0.09923,-0.51471,-0.85663,0.012604,-0.81196,-0.02786,-9.6873,-15.701,-11.523,-13.865,0
0.48675,-0.39146,-0.099257,-0.5142,-0.86348,0.011576,-0.80269,-0.027382,-9.6548,-15.67,-11.491,-13.834,0
0.48672,-0.38993,-0.099282,-0.5137,-0.87034,0.010672,-0.79355,-0.02691,-9.6218,-15.638,-11.458,-13.802,0
0.4867,-0.38837,-0.099304,-0.51321,-0.8772,0.0098774,-0.78454,-0.026445,-9.5883,-15.606,-11.425,-13.77,0
0.48668,-0.38678,-0.099324,-0.51273,-0.88405,0.0091785,-0.77565,-0.025987,-9.5543,-15.573,-11.391,-13.736,0
0.48666,-0.38517,-0.099342,-0.51226,-0.89089,0.0085639,-0.76687,-0.025536,-9.5199,-15.54,-11.357,-13.703,0
0.48665,-0.38354,-0.099357,-0.5118,-0.89771,0.0080231,-0.7582,-0.025091,-9.485,-15.506,-11.323,-13.668,0
0.48663,-0.38187,-0.099369,-0.51135,-0.90451,0.0075466,-0.74963,-0.024653,-9.4497,-15.471,-11.287,-13.634,0
0.48663,-0.38019,-0.099378,-0.51091,-0.9113,0.0071263,-0.74115,-0.024221,-9.4139,-15.436,-11.252,-13.598,0
0.48662,-0.37848,-0.099385,-0.51048,-0.91805,0.0067548,-0.73276,-0.023795,-9.3777,-15.4,-11.216,-13.562,0
0.48662,-0.37675,-0.099389,-0.51006,-0.92479,0.0064257,-0.72446,-0.023376,-9.3411,-15.364,-11.179,-13.526,0
0.48662,-0.37499,-0.099391,-0.50964,-0.93149,0.0061335,-0.71625,-0.022963,-9.3041,-15.327,-11.142,-13.489,0
0.48662,-0.37321,-0.099389,-0.50924,-0.93816,0.0058732,-0.70811,-0.022557,-9.2667,-15.289,-11.105,-13.452,0
0.48663,-0.37141,-0.099385,-0.50884,-0.94481,0.0056405,-0.70004,-0.022157,-9.2289,-15.251,-11.067,-13.414,0
0.48664,-0.36959,-0.099378,-0.50846,-0.95142,0.0054318,-0.69205,-0.021763,-9.1908,-15.213,-11.028,-13.375,0
0.48665,-0.36774,-0.099368,-0.50808,-0.95799,0.0052438,-0.68413,-0.021375,-9.1523,-15.174,-10.99,-13.336,0
0.48666,-0.36587,-0.099355,-0.50772,-0.96454,0.0050738,-0.67628,-0.020993,-9.1134,-15.134,-10.951,-13.297,0
0.48668,-0.36399,-0.09934,-0.50736,-0.97105,0.0049193,-0.66849,-0.020617,-9.0741,-15.094,-10.911,-13.257,0
0.4867,-0.36208,-0.099321,-0.50701,-0.97752,0.0047783,-0.66077,-0.020247,-9.0345,-15.053,-10.871,-13.216,0
0.48673,-0.36015,-0.0993,-0.50667,-0.98397,0.0046491,-0.65311,-0.019883,-8.9946,-15.012,-10.831,-13.176,0
0.48676,-0.3582,-0.099276,-0.50634,-0.99038,0.00453,-0.6455,-0.019524,-8.9543,-14.97,-10.79,-13.134,0
0.48679,-0.35624,-0.09925,-0.50602,-0.99675,0.0044197,-0.63796,-0.019171,-8.9137,-14.928,-10.749,-13.093,0
0.48682,-0.35425,-0.09922,-0.5057,-1.0031,0.0043172,-0.63048,-0.018824,-8.8728,-14.885,-10.707,-13.05,0
0.48686,-0.35225,-0.099188,-0.5054,-1.0094,0.0042214,-0.62305,-0.018483,-8.8316,-14.842,-10.666,-13.008,0
0.4869,-0.35022,-0.099154,-0.5051,-1.0157,0.0041316,-0.61567,-0.018147,-8.79,-14.798,-10.623,-12.965,0
0.48694,-0.34818,-0.099116,-0.50481,-1.0219,0.004047,-0.60835,-0.017817,-8.7482,-14.754,-10.581,-12.921,0
0.48699,-0.34612,-0.099076,-0.50453,-1.0281,0.003967,-0.60109,-0.017492,-8.706,-14.71,-10.538,-12.878,0
0.48704,-0.34404,-0.099034,-0.50426,-1.0343,0.0038911,-0.59387,-0.017172,-8.6636,-14.665,-10.495,-12.833,0
0.48709,-0.34195,-0.098989,-0.504,-1.0404,0.0038189,-0.58671,-0.016858,-8.6208,-14.619,-10.451,-12.789,0
0.48714,-0.33984,-0.098942,-0.50374,-1.0465,0.0037499,-0.57959,-0.016548,-8.5778,-14.573,-10.407,-12.744,0
0.4872,-0.33771,-0.098892,-0.50349,-1.0526,0.0036838,-0.57252,-0.016244,-8.5345,-14.527,-10.363,-12.698,0
0.48726,-0.33557,-0.09884,-0.50325,-1.0587,0.0036204,-0.56551,-0.015945,-8.491,-14.48,-10.319,-12.653,0
0.48732,-0.33341,-0.098786,-0.50302,-1.0647,0.0035594,-0.55854,-0.015651,-8.4471,-14.433,-10.274,-12.607,0
0.48738,-0.33123,-0.098729,-0.5028,-1.0707,0.0035006,-0.55161,-0.015362,-8.403,-14.386,-10.229,-12.56,0
0.48745,-0.32904,-0.09867,-0.50258,-1.0766,0.0034438,-0.54473,-0.015078,-8.3587,-14.338,-10.183,-12.513,0
0.48752,-0.32683,-0.09861,-0.50237,-1.0826,0.0033888,-0.5379,-0.014799,-8.314,-14.289,-10.137,-12.466,0
0.48759,-0.32461,-0.098547,-0.50216,-1.0885,0.0033355,-0.53111,-0.014524,-8.2691,-14.241,-10.091,-12.418,0
0.48767,-0.32237,-0.098482,-0.50197,-1.0943,0.0032839,-0.52436,-0.014254,-8.224,-14.192,-10.045,-12.371,0
0.48774,-0.32012,-0.098415,-0.50178,-1.1002,0.0032337,-0.51766,-0.013989,-8.1786,-14.142,-9.9984,-12.322,0
0.48782,-0.31785,-0.098346,-0.50159,-1.106,0.0031849,-0.511,-0.013728,-8.133,-14.092,-9.9515,-12.274,0
0.4879,-0.31557,-0.098275,-0.50141,-1.1118,0.0031374,-0.50437,-0.013471,-8.0871,-14.042,-9.9043,-12.225,0
0.48798,-0.31328,-0.098202,-0.50124,-1.1175,0.0030911,-0.49779,-0.013219,-8.041,-13.992,-9.8569,-12.176,0
0.48807,-0.31097,-0.098128,-0.50108,-1.1233,0.0030461,-0.49125,-0.012972,-7.9947,-13.941,-9.8092,-12.126,0
0.48815,-0.30865,-0.098052,-0.50092,-1.129,0.0030021,-0.48475,-0.012729,-7.9481,-13.89,-9.7612,-12.077,0
0.48824,-0.30631,-0.097974,-0.50077,-1.1347,0.0029592,-0.47829,-0.01249,-7.9013,-13.838,-9.713,-12.027,0
0.48833,-0.30397,-0.097895,-0.50062,-1.1403,0.0029173,-0.47187,-0.012255,-7.8543,-13.786,-9.6645,-11.976,0
0.48842,-0.30161,-0.097814,-0.50048,-1.146,0.0028764,-0.46548,-0.012024,-7.807,-13.734,-9.6158,-11.926,0
0.48851,-0.29923,-0.097732,-0.50035,-1.1516,0.0028364,-0.45913,-0.011797,-7.7596,-13.682,-9.5668,-11.875,0
